level2,linkedGenre,title2,levelDiff,difficulty2,attribute2
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/cheat_dancer_ex"">CHEAT DANCER(EX)</a>",CHEAT DANCER,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/on_your_mark_h"">On Your Mark(H)</a>",On Your Mark,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%80%92%E3%82%8A%E3%81%A8%E5%85%B1%E3%81%AB%E5%8E%BB%E3%82%8A%E3%81%AC_h"">怒りと共に去りぬ！！(H)</a>",怒りと共に去りぬ！！,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AA%E3%83%88%E3%82%AB%E3%83%89%E3%83%BC%E3%83%AB_%E3%81%93%E3%81%AE%E3%82%86%E3%81%B3%E3%81%A8%E3%81%BE%E3%82%8C_ex"">オトカドール ～このゆびとまれ～(EX)</a>",オトカドール ～このゆびとまれ～,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B5%E3%82%B1%E3%83%93%E3%83%8E%E3%83%9F%E3%83%89%E3%83%AA_h"">サケビノミドリ(H)</a>",サケビノミドリ,40.0,詐称(+1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%BC%86%E9%BB%92%E3%81%AE%E3%82%B9%E3%83%9A%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B5%E3%83%B3%E3%83%87%E3%83%BC_h"">漆黒のスペシャルプリンセスサンデー(H)</a>",漆黒のスペシャルプリンセスサンデー,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/3_a.m._%E3%83%87%E3%82%A3%E3%83%86%E3%82%AF%E3%83%86%E3%82%A3%E3%83%96%E3%83%BB%E3%82%B2%E3%83%BC%E3%83%A0_h"">3 A.M. ディテクティブ・ゲーム(H)</a>",3 A.M. ディテクティブ・ゲーム,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/beat_it_together_h"">beat it together(H)</a>",beat it together,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/beyond_the_prairie_h"">Beyond the prairie(H)</a>",Beyond the prairie,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/caradbolg_h"">Caradbolg(H)</a>",Caradbolg,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/popcorn_parade_h"">popcorn parade(H)</a>",popcorn parade,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/schall_we_step_h"">""Schall"" we step?(H)</a>",“Schall” we step?,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sweet_sweet_sweet._h"">Sweet Sweet Sweet.(H)</a>","Sweet,Sweet,Sweet.",39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/together_ex"">Together!(EX)</a>",Together!,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/zephyranthes_h"">ZEPHYRANTHES(H)</a>",ZEPHYRANTHES,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AB%E3%83%AB%E3%83%9C%E3%83%8A%E3%83%BC%E3%83%A9%E6%B3%A5%E6%A3%92_ex"">カルボナーラ泥棒(EX)</a>",カルボナーラ泥棒,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%BB%92%E3%81%84%E6%9C%88%E3%81%AE%E9%81%8A%E6%88%AF_ex"">黒い月の遊戯(EX)</a>",黒い月の遊戯,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%87%E3%83%B3%E3%83%8F%E3%83%BC%E3%83%88_ft._kimberley_nutbey_h"">ゴールデンハート ft. Kimberley Nutbey(H)</a>",ゴールデンハート ft. Kimberley Nutbey,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%98%E3%82%82%E3%81%A8%E3%81%A3%E3%81%93%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%84%E2%99%AA_ex"">じもとっこスイーツ♪(EX)</a>",じもとっこスイーツ♪,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%9D%E3%81%93%E3%81%AF%E3%81%8B%E3%81%A8%E3%81%AA%E3%81%8F%E3%83%AD%E3%83%9E%E3%83%B3%E3%82%BB_h"">そこはかとなくロマンセ(H)</a>",そこはかとなくロマンセ,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%89%E3%83%83%E3%83%9A%E3%83%AB%E3%82%B2%E3%83%B3%E3%82%AC%E3%83%BC_h"">ドッペルゲンガー(H)</a>",ドッペルゲンガー,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%BB%8E%E6%98%8E%E3%82%B9%E3%82%B1%E3%83%83%E3%83%81%E3%83%96%E3%83%83%E3%82%AF_h"">黎明スケッチブック(H)</a>",黎明スケッチブック,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%85%AD%E5%85%86%E5%B9%B4%E3%81%A8%E4%B8%80%E5%A4%9C%E7%89%A9%E8%AA%9E_h"">六兆年と一夜物語(H)</a>",六兆年と一夜物語,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/90g_race_h"">90G Race(H)</a>",90G Race,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/akash_h"">Akash(H)</a>",Akash,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/carnivorous_h"">CARNIVOROUS(H)</a>",CARNIVOROUS,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/dance_to_blue_respect_style_h"">Dance to Blue (Respect Style)(H)</a>",Dance to Blue (Respect Style),38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/jack_in_the_box_h"">Jack in the Box(H)</a>",Jack in the Box,38.0,逆詐称(-1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/no_name_colors_ex"">No NAME Colors(EX)</a>",No NAME Colors,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/nostos_h"">nostos(H)</a>",nostos,38.0,逆詐称(-1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/nove_primavere_h"">Nove Primavere(H)</a>",Nove Primavere,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/rejoin_h"">Rejoin(H)</a>",Rejoin,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/saqrifice_h"">saQrifice(H)</a>",saQrifice,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%8A%E3%81%9F%E3%81%99%E3%81%91_%E3%82%A2%E3%83%B3%E5%AD%90%E3%81%A1%E3%82%83%E3%82%93_%E3%82%B7%E3%83%8E%E3%83%93%E3%82%A2%E3%83%B3%E3%83%AC%E3%83%87%E3%82%A3%E3%83%BC%E3%81%AE%E3%83%86%E3%83%BC%E3%83%9E_%E5%BC%90_h"">おたすけ！アン子ちゃん (シノビアンレディーのテーマ 弐)(H)</a>",おたすけ！アン子ちゃん (シノビアンレディーのテーマ 弐),39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%BE%A1%E4%BC%BD%E5%99%BA%E3%81%AB%E5%B9%95%E5%88%87%E3%82%8C%E3%82%92_h"">御伽噺に幕切れを(H)</a>",御伽噺に幕切れを,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AB%E3%83%89%E3%83%AB%E3%82%B3%E3%82%A2_guitar_pop_ver._upper_h"">カドルコア(UPPER)(H)</a>",murmur twins (guitar pop ver.),39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B3%E3%83%B3%E3%83%93%E3%83%8B%E3%82%A8%E3%83%B3%E3%82%B9%E3%83%89%E3%83%A9%E3%83%9E_h"">コンビニエンスドラマ(H)</a>",コンビニエンスドラマ,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%A9%E9%88%B4%E5%B0%91%E5%A5%B3_h"">天鈴少女(H)</a>",天鈴少女,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%AA%E3%81%94%E3%82%8A%E3%81%95%E3%81%88_h"">なごりさえ(H)</a>",なごりさえ,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8D%E3%83%AA%E3%81%A8%E7%90%A5%E7%8F%80%E7%B3%96_h"">ネリと琥珀糖(H)</a>",ネリと琥珀糖,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%99%E3%83%93%E3%83%BC%E3%82%B9%E3%83%86%E3%83%83%E3%83%97_h"">ベビーステップ(H)</a>",ベビーステップ,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9F%E3%83%83%E3%83%89%E3%83%8A%E3%82%A4%E3%83%88%E2%98%86war_h"">ミッドナイト☆WAR(H)</a>",ミッドナイト☆WAR,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%95%E9%99%BD%E3%81%AE%E3%83%80%E3%83%B3%E3%83%87%E3%82%A3%E3%83%BC_h"">夕陽のダンディー(H)</a>",夕陽のダンディー,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A9%E3%83%99%E3%83%B3%E3%83%80%E3%83%BC%E6%9C%80%E7%B5%82%E5%AE%9A%E7%90%86_h"">ラベンダー最終定理(H)</a>",ラベンダー最終定理,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A9%E3%83%B3%E3%82%AB%E3%83%BC%E3%82%AD%E3%83%A9%E3%83%BC%E3%82%AC%E3%83%BC%E3%83%AB_h"">ランカーキラーガール(H)</a>",ランカーキラーガール,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%85%AD%E8%8A%B1%E7%BE%8E%E4%BA%BA_h"">六花美人(H)</a>",六花美人,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/50th_memorial_songs_-%E4%BA%8C%E4%BA%BA%E3%81%AE%E6%99%82_under_the_cherry_blossoms_-_h"">50th Memorial Songs -二人の時～under the cherry blossoms～-(H)</a>",50th Memorial Songs -二人の時～under the cherry blossoms～-,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/biosphere_%E5%A4%A9%E5%9B%BD%E3%81%AE%E8%8A%B1_h"">biosphere ～天国の花～(H)</a>",biosphere ～天国の花～,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/burning_love_h"">Burning Love(H)</a>",Burning Love,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/cloud_9_h"">Cloud 9(H)</a>",Cloud 9,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/crumble_soul_h"">Crumble Soul(H)</a>",Crumble Soul,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/h_appy_fever_forever_h"">H@appy Fever Forever!!(H)</a>",H@appy Fever Forever!!,37.5,個人差(-1.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/love_2_shuffle_h"">Love 2 Shuffle(H)</a>",Love 2 Shuffle,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/pm_is_here_h"">PM is Here！(H)</a>",PM is Here！,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/room_ex"">ROOM(EX)</a>",ROOM,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/shion_venus_mix_h"">SHION(VENUS mix)(H)</a>",SHION(VENUS mix),39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/six_string_proof_h"">Six String Proof(H)</a>",Six String Proof,38.0,逆詐称(-1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/so_dance_ex"">SO DANCE!(EX)</a>",SO DANCE!,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A2%E3%83%B3%E3%83%87%E3%82%B9%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0_upper_h"">アンデスヒーリング(UPPER)(H)</a>",ナスカの丘,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E7%A9%BA%E6%83%B3%E3%83%A2%E3%83%80%E3%83%8B%E3%82%BA%E3%83%A0_-alice_schach_remix-_h"">空想モダニズム -Alice Schach remix-(H)</a>",空想モダニズム -Alice Schach remix-,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E7%B5%90%E6%9E%9C%E3%82%AA%E3%83%BC%E3%83%A9%E3%82%A4_%E7%9B%B8%E6%80%A7%E3%83%81%E3%82%A7%E3%83%83%E3%82%AF_h"">結果オーライ！相性チェック(H)</a>",結果オーライ！相性チェック,38.0,逆詐称(-1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B5%E3%83%A8%E3%83%8A%E3%83%A9%E3%83%BB%E3%83%98%E3%83%B4%E3%83%B3-celtic_chip_dance_mix-_h"">サヨナラ・ヘヴン-Celtic Chip Dance Mix-(H)</a>",サヨナラ・ヘヴン-Celtic Chip Dance Mix-,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%8D%81%E7%95%8C_h"">十界(H)</a>",十界,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%81%E3%83%A5%E3%83%83%E3%83%81%E3%83%A5%E2%99%AA%E3%83%9E%E3%83%81%E3%83%A5%E3%83%94%E3%83%81%E3%83%A5_h"">チュッチュ♪マチュピチュ(H)</a>",チュッチュ♪マチュピチュ,38.0,逆詐称(-1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%95%E3%82%A3%E3%83%95%E3%83%8D%E3%83%AB%E3%81%AE%E5%AE%87%E5%AE%99%E6%9C%8D_ex"">フィフネルの宇宙服(EX)</a>",フィフネルの宇宙服,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%82%E3%81%86%E3%81%82%E3%81%8A%E3%82%80%E3%81%91%E3%81%A7%E3%81%84%E3%81%8F%E3%81%97%E3%81%8B%E3%81%AA%E3%81%84_h"">もうあおむけでいくしかない(H)</a>",もうあおむけでいくしかない,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%8F%E3%81%8C%E3%81%BE%E3%81%BE%E3%83%91%E3%83%BC%E3%83%AA%E3%83%8A%E3%82%A4_h"">わがままパーリナイ(H)</a>",わがままパーリナイ,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/jailbreaker_h"">Jailbreaker(H)</a>",Jailbreaker,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/miracle_4_reloaded_h"">Miracle 4 RELOADED(H)</a>",Miracle 4 RELOADED,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/murmur_twins_-civilian_skunk_mix-_h"">murmur twins -CIVILIAN SKUNK mix-(H)</a>",murmur twins -CIVILIAN SKUNK mix-,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/the_lost_empire_h"">The Lost Empire(H)</a>",The Lost Empire,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%81%8B%E3%81%A8%E3%83%A1%E3%83%AD%E3%83%B3%E3%81%A8%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%94%E3%83%83%E3%83%88_h"">恋とメロンとキューピット(H)</a>",恋とメロンとキューピット,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%83%85%E7%86%B1%E3%82%BF%E3%83%B3%E3%83%87%E3%83%A0runaway_h"">情熱タンデムRUNAWAY(H)</a>",情熱タンデムRUNAWAY,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%80%E3%82%A4%E3%83%90%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B9_h"">ダイバージェンス(H)</a>",ダイバージェンス,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%9D%B1%E4%BA%AC%E3%83%A1%E3%83%A2%E3%83%AA%E3%83%BC_h"">東京メモリー(H)</a>",東京メモリー,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E8%84%B3%E3%83%9F%E3%82%BD_de_%E5%90%91%E4%B8%8A_h"">脳ミソ de 向上(H)</a>",脳ミソ de 向上,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%82%AA%E5%A4%A2%E2%99%A1%E3%82%B7%E3%83%A7%E3%82%B3%E3%83%A9%E3%83%86%E3%82%A3%E3%82%A8_h"">悪夢♡ショコラティエ(H)</a>",悪夢♡ショコラティエ,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9B%E3%83%A0%E3%83%B3%E3%82%AF%E3%83%AB%E3%82%B9%E3%83%AC%E3%82%B7%E3%83%94_h"">ホムンクルスレシピ(H)</a>",ホムンクルスレシピ,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/bye_bye_h"">Bye Bye(H)</a>",Bye Bye,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/caldwell_99_h"">Caldwell 99(H)</a>",Caldwell 99,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/engraved_on_my_heart_ft._%E5%B0%8F%E6%9E%97%E3%83%9E%E3%83%8A_h"">Engraved on my heart ft. 小林マナ(H)</a>",Engraved on my heart ft. 小林マナ,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/lovin_you_h"">Lovin' You(H)</a>",Lovin' You,39.0,,
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/pure_rude_h"">Pure Rude(H)</a>",Pure Rude,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%95%E3%82%A1%E3%83%8B%E3%83%BC_ex"">ファニー(EX)</a>",PULSE,40.0,詐称(+1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B5%E3%83%BC%E3%82%AD%E3%83%83%E3%83%88_ex"">サーキット(EX)</a>",Drivin'High,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%87%E3%82%B8%E3%83%86%E3%82%AF%E3%83%8E_h"">デジテクノ(H)</a>",A change of probability,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%AC%E3%82%A4%E3%83%8B%E3%83%BC_ex"">レイニー(EX)</a>",rings on the water,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%93%E3%83%BC%E3%83%88%E3%83%AD%E3%83%83%E3%82%AF3_ex"">ビートロック3(EX)</a>",Days,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B8%E3%83%A5%E3%82%A8%E3%83%AA%E3%83%BC%E3%83%AD%E3%83%83%E3%82%AF_h"">ジュエリーロック(H)</a>",jewelry girl*,39.5,強(+0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8A%E3%82%A4%E3%83%88%E3%83%A1%E3%82%A2%E3%82%AB%E3%83%AB%E3%83%BC%E3%82%BB%E3%83%AB_h"">ナイトメアカルーセル(H)</a>",カーニバルの主題による人形のためのいびつな狂想曲,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B3%E3%82%B9%E3%83%A2%E3%83%9D%E3%83%83%E3%83%97_ex"">コスモポップ(EX)</a>",魔法のたまご,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%95%E3%82%A1%E3%83%B3%E3%82%AF%E3%83%95%E3%82%A3%E3%83%BC%E3%83%90%E3%83%BC_h"">ファンクフィーバー(H)</a>",World Spider Web,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9B%E3%83%B3%E3%82%AD%E3%83%BC%E3%83%88%E3%83%B3%E3%82%AF_ex"">ホンキートンク(EX)</a>",遠く,39.0,中(+0.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0_h"">グリーニング(H)</a>",Greening,40.0,詐称(+1.000±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A9%E3%82%A6%E3%83%89%E3%83%93%E3%83%BC%E3%83%81_h"">ラウドビーチ(H)</a>",NAMIノリ//www.,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AC%E3%82%A1%E3%83%90%E3%83%9B%E3%83%83%E3%83%97_%E8%AA%AC_h"">ガァバホップ(H)</a>",説,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AE%E3%82%BF%E3%83%BC%E3%83%91%E3%83%B3%E3%82%AF_happy_man_h"">ギターパンク(H)</a>",Happy Man,38.5,弱(-0.500±0.0),
39,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B8%E3%82%A7%E3%83%83%E3%83%88%E3%82%B3%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%9D%E3%83%83%E3%83%97_jet_coaster%E2%98%86girl_ex"">ジェットコースターポップ(EX)</a>",jet coaster☆girl,38.5,弱(-0.500±0.0),
